User,Rating,Date,ReviewText
Ajeesh Joseph,Rated 1 stars out of five stars,07-Jan-20,"Boost loan is not working..always getting error message ""something went wrong"" when i enter pan number. Reported this error couple of times to customer care but no use."
Prashant Dixit,Rated 1 stars out of five stars,08-Jan-20,"Worst app, at the time of login after entering Mobile number there is only option to send otp, and when I'm trying to click the button it is saying otp has been sent max number of times"
Sahish Gaonkar,Rated 1 stars out of five stars,19-Jan-20,Froud app which i have ever used because Yesterday i had recharged my jio number and recharge amount deducted from my bank account but recharge not successfully completed and that recharge money added to my Wallet and then i claimed to refund that amount and refund not took place....
Katta Nagendra Prasad,Rated 5 stars out of five stars,02-Feb-20,Yes sure loan but excess must
bhargav gopalkrishna,Rated 1 stars out of five stars,06-Feb-20,Mobikwik and DMI are running a biggest scam of insta loan together. Every month auto debit will happen on next day of due date(scam) this is to collect penalty. This time i paid emi using mobikwik app itself but even then Autodebit has taken place from my account next day. Both have the most ridiculous customer care services to which you cannot reach anytime. Anyway i have taken this to consumers forum. I will definitely sue them for misuse of NACH mandate. A fraudulent company.
Shyam Sirohi,Rated 1 stars out of five stars,18-Feb-20,The app service is very poor. I complained about my money debited from Mobikwik wallet but not reaching IRCTC. But even after lapse of more than 36 hrs the issue was not resolved and no one from Mobikwik contacted me. Very poor service.
RAMESHGIRI ENTERPRISE,Rated 5 stars out of five stars,13-Feb-20,The excellent payment service provided I'm so happy
B R Krishna,Rated 4 stars out of five stars,21-Feb-20,Some problems not rectified
SUMAN GHOSH,Rated 1 stars out of five stars,07-Mar-20,I have reffered my friend two days ago and transfer money with upi. But I did not receive cashback till now.
rahul agarwal,Rated 5 stars out of five stars,10-Mar-20,I like this app hope it will countinue this service for ever.
RED bulls rockstars,Rated 1 stars out of five stars,25-Mar-20,Fix UPI deregister issue major bug and worst feature in mobikwik upi. Remove device Registeration with specific account once. I forgot my old account password i cant gain access back so i use new account but issue is ur device already registered with other account
Niruben Joshi,Rated 5 stars out of five stars,31-Mar-20,Nice payment options great cashback
Israfil Vlog .,Rated 1 stars out of five stars,08-Apr-20,Super application for recharge
ANUJ ENTERTAINMENT,Rated 2 stars out of five stars,10-Apr-20,Tachinial problem any time
Groot,Rated 5 stars out of five stars,23-Apr-20,Service are great
arjun sharma,Rated 1 stars out of five stars,23-Apr-20,worst app. cant trust this app sometimes recharge done after 1-2 days. help desk is useless . no reply even aftr one week. use this app only for payment below 100 rs.
NK P,Rated 1 stars out of five stars,06-May-20,Third class customer service. There is no option to talk with customer service and there is no mailing address. Also there is no proper reply of customers problem within app.
Nani Kamuju,Rated 5 stars out of five stars,06-May-20,This app is no.1 for all recharges
hotshots web,Rated 1 stars out of five stars,22-May-20,Very bad trangection app
suraj nair,Rated 4 stars out of five stars,17-May-20,Nice and easy
Roky Star,Rated 5 stars out of five stars,23-May-20,Very esy mobile recharge
Mahesh mahesh,Rated 4 stars out of five stars,20-May-20,Evey fast money transfer and I like this app
Rahul Garg,Rated 1 stars out of five stars,26-May-20,"Very bad service......! My first transaction and i lost my money, No help ,no support from them.....! Going to uninstall this app right now Total fraud....! Stealing money from peoples"
V.nayak Shelke,Rated 3 stars out of five stars,04-Jun-20,Good app but give us real cashback not fu*king supercash
Kunal Chaudhary,Rated 1 stars out of five stars,09-Jun-20,Pathetic slow app. Recharge done but not credited to account. Looters.
asit pal,Rated 1 stars out of five stars,21-Jun-20,I done a recharge with this app in my dth but it not done and the amount gets Deducted from my account pls don't use this app this is very slow and very unsafe for transactions
Umesh Joshi,Rated 1 stars out of five stars,27-May-19,"Very wrost app, its supercash features is very useless, we cant use full supercash as required for a transaction. Other than all app it not gives cashback as wallet balance but gives as supercash which we cant use as required but only 5% of transaction money can be use from supercash at a time. So dont download it. Very useless and wrost app."
Collin Davis,Rated 1 stars out of five stars,02-Dec-18,"This is by far the worst app compared to the players in the market. And this ""Supercash"" thing is among the most stupid concepts ever. Make no mistake about it. You rather not give discounts than introducing this moronic supercash. To give you some background, I transacted close to 5.5k on Netmeds with Mobikwik where it was clearly stated you will get cashback of Rs 200 and not Supercash. When I made the transaction though, I received cashback in Supercash which you can use only 5% on every transaction. I cancelled the order and had about 5.5k in my mobikwik account. When I tried transferring it to the bank, they asked for a convenience fee of Rs 178. Its a joke. You don't give 1% interest on my Mobikwik balance but charge me a ridiculous convenience fee. Now I am forced to spend on Mobikwik because I need to use my balance. Among all mobile wallets, mobiwik is the shittiest. Period!"
susanta sahoo,Rated 1 stars out of five stars,20-Apr-19,"the worst app ever. Google should remove this from play store. two incidents with me- 1. debited my food wallet money without any notification and not giving any invoice for that transaction as well. 2. two times irctc ticket bookings failed due to issue from mobikwik side. so i booked tickets from other sites. now when transfer back my money from mobikwik wallet they charged me. they wasted my time, money worst customer care there, they will never pick up your call ."
A Google user,Rated 4 stars out of five stars,25-Mar-19,One of the best ewallet and payment apps... But one can able to covert the supercash into cash only one time in one whole month... I think it should have more than one times to redeem the supercash coupon limit option in a month... Also one thing is that there is no direct option to book rail tickets within the app... Without these it is a food app...
Amartya Bose,Rated 1 stars out of five stars,21-Oct-18,"I have been using Mobikwik for more than 2 years. Initially it was quite good. Money deducted from bank and not updated on Mobikwik was a common issue. Usually they refunded by 2 days. But alas times have changed. On September 30th, I lost Rs 4760 due to this issue. Now they have closed off all customer service number and email addresses, except the help portal in the app. Even if I raise a ticket there, nothing is actually saved, and not a single reply is received thereafter. We have options like Paytm, Freecharge, PhonePe etc. They might not give out tons of fake Supercash, but at least they don't steal like you do. Refund my Rs 4760, or else I will keep on posting on each of your Facebook, Instagram, and Twitter pages , exposing the thieving company you really are.To divert attention they will send a message by the feedback team ( like Vibhor Thakur below) but on replying to the feedback team, nothing actually happens. After 15 days its supposed to refund the amount. It did not happen. And now they are playing, complete your full kyc first. Still no reply on when they will send the team for kyc completion."
Amit Kumar Nagar,Rated 5 stars out of five stars,17-Jun-20,Dear why expired my zip account I requested to you please active my zip account I am every time before due date payment.
A Google user,Rated 1 stars out of five stars,30-Sep-18,It's a very bad payment app. ever I use on your first transaction you get use cashback from other App. Once recharge your show you many cashback they give us super cash. It's worthless no money for this. Phonepe apps better this payment app they give us cashback all time your transaction . please don't try to you this app.
pranav tengshe,Rated 1 stars out of five stars,26-Jan-19,mobikwik su**ks: They block your wallet randomly without notifying you. As of now some 3000 inr are stuck with Mobiqwik which I am not able to use neither transfer.Least favorite ewallet app. Without KYC user is not able to able to pay merchant or transfer money. So I will rate decision to use this app as the most unfortunate thing happened to me. They assured me they will get back to me but they failed. Well done Mobiqwik for your miserable service.
vaibhav parab,Rated 1 stars out of five stars,19-Oct-18,The customer care feedback is pathetic. I have been raising issue for more than two weeks and all am getting is standard response. I am not sure whether anyone is actually reading issue or not. There is no notification of response and have to login everytime to see whether it's responded and once responded ticket is closed without knowing if issue is actually sorted
Sam Madale,Rated 1 stars out of five stars,21-Apr-20,"bad very bad i m trying to get the loan but not working properly. bakwaas app I have ever seen. Bakwaas app I have ever seen. Disappointed Disappointed My credit limit approved RS. 50,000 And still giving me rs. 1200 It's very very disappointed. And now not unable to zip? 3rd class app I have ever seen."
Losii Kayina,Rated 1 stars out of five stars,28-Mar-19,"I don't like it, after I add balance in my wallet, and I tried to recharge, the OTP had been sent to other alternate no. Which was supposed to send to Registered mobile no. But it didn't, now I can't recharge, I can't do anything, it's useless....! And there is no option to edit and make changes. It's completely useless."
Jayesh Lahare,Rated 1 stars out of five stars,11-Apr-19,"Very risky app to use, no proper customer support, no proper contact number to talk anyone in case of panic situation. Your money is in air when something goes wrong. I tried to load wallet with 291.25 rs and its debited 29125.00 rs. After raising ticket they disabled my account. Now i am running here and there to tell them its wrong and no proper reply and no one picking phone mentioned over web. My frustration increasing due to their dumb business modal."
Ranjith Kumar Natarajan,Rated 1 stars out of five stars,25-Nov-18,"Worst support ever. I was trying to link my aadhar to the accounts, got error that aadhar is already linked to another account. This is the first time I am using this app. I raised the concern to support. The reply I got is aadhar can be linked to only one account. They didn't even read my msg properly. I tried to linked the aadhar for the firts time in this mobiwiki app. My request was pending for more than a week."
Jaikumar S,Rated 1 stars out of five stars,09-Aug-19,"In this app we can't pay any electricity bills, insurance, nor any other payments , very very worst app, I didn't see it never before, I transferred 1000rs amount to google pay, by mistake it has transferred to google play, i told them from one week to refund me,and also iam sending mail, there is no any response, so please don't use this app that's what my idea."
rujuta bapat,Rated 1 stars out of five stars,21-Nov-18,"it's absolutely pathetic application where you cannot use your wallet money fully to pay bills like credit card, cannot transfer money to your bank account or friends bank account .. which disgusting... also the supercash can't be used completely.. cashbacks promised, issues concerns raise also never ever get attend by support team. worst app in today's world.. apps like Paytm, Google Pay are much much better than this app.. ridiculous app..."
akansha pathak,Rated 1 stars out of five stars,13-Jun-19,its a fraud app my amount was debited from my bank account but no bill payment was done and even donot know where is my money...its around 14 days and nothing happen....no solution...they send a message that amount was credited in your bank account and i have to wait 15 days....its already 15 days i was trying to contact them but no one listen...now my amount was vanished....be carefull before you make any transaction....even in mobikwik statement you didnt even see any transaction....
Sazid Mansoori,Rated 3 stars out of five stars,20-Jun-19,it is a good app but not as much as I was thinking. there is a problem with this app some time you are not able to add and transfer the amount. some time it shows you exceed your limit or exceed your OTP limit etc that's why you are not able to add and transfer the amount. there is a suggestion please increase your limits no one can transfer more than 10000 rupees in one time lots of thing like that so please work on it ASAP. while customers are being charged still facing problem not fare. thank
Swastika Das,Rated 1 stars out of five stars,20-Sep-19,This is the worst app I have ever used. They have fake mobikwik agents. The app is vicious. For me I have lost Rs 2600.I have raised ticket before a week and there is no resolution not even a mail that they are looking into the matter. I highly recommend dont use it app. If you use then use the options carefully u never know you will end up losing more money than me.. and there will be absolutely no help.
Sharique,Rated 1 stars out of five stars,02-Oct-19,"I paid my credit card bill of 58000/- through this app. They have not yet paid to my credit card. Its been 4 days. Now, i got a message that due to unknown reasons, it could not be done. I have not yet received refund. Now my credit card bill is over due and i have been charged late payment fee. This is the most useless app. This was the last time i used it. Im never going to use it again and trend #banmobikwik on Twitter.I advise everyone to do the same so that these frauds dont loot anyone else"
Devicer,Rated 5 stars out of five stars,22-Jan-20,"Good app and wallet discounts, convenient to use and fast processing. Downside : Monthly limit on supercash is small and it expires quite fast."
Puneet Singla,Rated 1 stars out of five stars,02-Jan-20,"My experience is very bad with mobikwik. it doesn't give cashback. it gives supercash, which is not useful directly and has a lot if limitations. so overall fuddu app. don't install it and if you have remove it asap"
Dinesh Sharma,Rated 5 stars out of five stars,21-Jan-20,Very Very Best Service
sudeep #73,Rated 1 stars out of five stars,22-Jan-20,I am regular customers. And i use regularly you're app. When I apply for instant loan No proper response or solution. I have already been taken the instant loan. And it's already been cleared. Second time I would like to go. Very bad service.
kavitha 1007,Rated 4 stars out of five stars,23-Jan-20,Nice app to do the transactions
RX RAAM 143,Rated 1 stars out of five stars,03-Feb-20,Worst app in India waste of thousand rupees add money but I am sent my 11 rummycircle but debit thousand rupees but not create 11 rummycircle not reply not help this waste app worst
Sudhir Rai,Rated 4 stars out of five stars,31-Jan-20,It's really nice apps I like it n so easy to payments anyone thank u
NMOPS RAILWAY,Rated 5 stars out of five stars,06-Mar-20,Very easy and safe
Srikanth Vallepu,Rated 5 stars out of five stars,12-Mar-20,Cashback and discounts is good
SAI GAMINGG,Rated 5 stars out of five stars,22-Mar-20,Nice but it's taking time to process
M Avi,Rated 1 stars out of five stars,20-Mar-20,Not linked upi very poor service ...
Kattoju Satya rao,Rated 5 stars out of five stars,24-Mar-20,"Very nice, and speed"
Sunil Nagra,Rated 1 stars out of five stars,26-Mar-20,Bad service from this app I have an urgent requirement of parsonal loan but any parson not listening to me
Rohan Pawar,Rated 5 stars out of five stars,01-Apr-20,This app feels to be fraud because I am not able to sign in and when I went in their website they said you have not created account plz find solution
Suraj Shriwastava,Rated 1 stars out of five stars,18-Apr-20,Money launder app through mobile pre-paid recharge & also contains additional charge for other services
Vikash Bhatia,Rated 5 stars out of five stars,03-May-20,This application is very nice and good working
pinjarla poornamohan,Rated 1 stars out of five stars,02-Jun-20,Automatically insurance hogaya
NAWAL KISHOR SINGH,Rated 5 stars out of five stars,30-May-20,Very good apps.
Apurva Paliwal,Rated 1 stars out of five stars,06-Jun-19,"worst app. dont install, they are adding money and not allowing you to use it to pay for any utilities. you will never be able to use supercash its just a trap. money gone to the wallet cannot be used and error shows something went wrong try again later. this error is showing since past more than one month. dont dont use. customer care is worst. noone will resolve. zero rating"
Sushant Julka,Rated 1 stars out of five stars,16-Mar-19,"There's no option not to choose any star, though I would have to give single star somehow. Please don't use this app, one of the worst and useless app I ever installed. If you guys are using just uninstall it right away. @ Mobikwik- You can check my conversation which I had with your stupid, cheap employees for more details."
A Google user,Rated 3 stars out of five stars,08-Apr-19,"app is good. But worst thing is you do not have phone support. So less transperency is there if any issue occurs in future. One more thing is that you are charging 3.75 % fee which I feel like old age 'sahukars'. This is not justifiable. If you r charging this for imps, you also should give option like normal money transfer which may take a day - which can be understood. or any other option."
Sitakanta Pradhan,Rated 1 stars out of five stars,19-Oct-18,"This app just shows fake ads on cashbacks. They just post it on their app show a date but they dont give any cashback. And the main drawback of this app is they dont have any problem resolution method, not a customer service number. The solve problem on their own just write on the app solved without any solution."
Rajesh Kumar,Rated 3 stars out of five stars,21-Feb-20,Good app. Not all the times but sometimes brings good offers. They need to improve and must remove supercash and bring cashback.
A Google user,Rated 1 stars out of five stars,31-Jan-19,"the biggest problem in mobikik app is giving super cash instead of giving cash back that means you are bound to do the transaction for ever with Mobikiki. second issue ,they are charging 2.8 % when we transfer money from walet to bank that is too much as compare to other apps. Even if we use virtual card transactions ,they are charing more where other apps like Yes bank bhim app , payzap,tmw , airtel money never charged a single money from customer for virtual card transactions."
anudeep karkera,Rated 1 stars out of five stars,06-Dec-18,"This is one of worst app, it had shown a cash back for recharge of Jio 399 ,and after you recharge , to get the cash back we have to redeem it through a cash back scratch card , where as the scarch card always shows exhausted, you get fooled . Don't download this app . Its terms and conditions are a complete nonsense."
Karan Bansal,Rated 1 stars out of five stars,29-Sep-18,"it is a stupid app. every app pay proper cashback which we can easily use without any limitations but MOBIKWIK SUPERCASH is useless and we can say it is a web for the customer. scratch card system is also very bad . no one can use even 10% amount of supercash. no proper care of customer available. 15 days ago i submitted my friend who is a shpkeeper , apply for merchant account but there is no any reply and no any mail in the reply. so don't download it , very stupid app"
Bhatruhari Bhuyan,Rated 1 stars out of five stars,22-Dec-18,"This is a good payment's application but this lacks the smooth performance as given by its other competitors in the market. Also it doesn't give any cashbacks while joining from any links and the system of adding cards and redeeming them to get cashbacks is a lot confusing. While the apps like phonepe or Google pay are easy and light and are very fast too, this app isn't that much smooth in its performance and is a bit clingy"
Saptadeep Bhattacharjee,Rated 1 stars out of five stars,18-Sep-18,"Very bad app... app performance is good;but mobikwik's policies /rules with payments will make users mad especially the SUPERCASH issue. On every (most of the transactions) you will get cashback i. e;the SUPERCASH which is of no use. You can't even use it properly...at max. can be used up to 5% still depends on merchants... in many cases can't be used You will get 1000 rupees as Supercash but ONLY 5 to10 RUPEES CAN BE REDEEMED... other amount will remain in your wallet & get expired. Very poor policy by mobikwik taken. The wallet, poor cashbacks & the SUPERCASH stresses the users brain constantly and will surely cause serious MENTAL HEALTH HAZZARDS. I would request every one not to use it. The SUPERCASH's balance and wallet balance will continously affect YOUR BRAIN and will affect one's performance. Other payment portals are more better. For users sake, if you are a LAKHPATI, then only use this app....... ; on that case transact [5% of 100000] =5000 SUPERCASH can be used😁😁 Thank you"
Pradeep Singh,Rated 1 stars out of five stars,29-Apr-19,"Don't install , it's a trap. You will not get cashback instead you will be getting supercash(kind of mobiwik money) but the catch is that you can't use the full cashback amount at the time of another transaction. suppose you got 500 cashback but if you are recharging your mobile you can use just 30 40 rupees from that cashback not the full amount. Untill or unless you have a mobile recharge booth etc you couldn't use that beacuse cashback expores in 3 month...🙏"
Deepak Soni,Rated 1 stars out of five stars,31-Mar-19,"Worst app ever. wastage of time and harden money. it just make sure you do not use any other app.you get stuck in this app. u cant transfer ur money back to ur account. it always show some error during transactions and suddenly all amount will debited from account and add in this wallet. then u cant transfer ur money back to ur account. m just fed up that why I used this. loyalty cash, super cash, wallet etc there are many more things to stuvk ur cash into this wallet.it shouldn't b on playstore"
Sheeraz Shabbir,Rated 1 stars out of five stars,02-Dec-18,Since a year my pin is blocked. App instruct to submit documents- but where? No option for such. Also the developer didn't have any customer care service on call so that get idea by calling the same. Thats why most of the payment wether to make railway ticketing or other transactions now I started doing through Google pay and Paytm
c. karunakaran,Rated 1 stars out of five stars,10-Jan-19,I had used this app to transfer money from my credit card...last month I added money to transfer bank account..Mobikwik blocked my account I dont know what happened to my wallet..then I sent mail to mobikwik company with id proof and card statement scanned copy with attestation..this processing continuing 40 days I sentupto 20 mail .but money₹ 16000 isn't returned to my account.. my questions 1)why will allow money to add without any proof to this wallet? 2) I did already added my adhar no
The GrEgOrY,Rated 1 stars out of five stars,04-Oct-18,"The worst wallet I ever used. I have been using this wallet for about 2 years. When I add 500 last day on 2nd October2018. Its been debited from my account and not credited to wallet. When i raise a ticket , they are stating that it was taken for wrong transaction I done 2 years ago. And not even responding to the tickets properly. The worst experience."
Rajesh Rakshe,Rated 1 stars out of five stars,12-May-19,Worst app ever for payments...!! I tried adding 4200/- amount to wallet and it failed first time when using UPI. I tried second time and txn was successful. then I got two notification of 4200/- got added. so total 8400 got added to wallet which i never wanted. I tried to reverse that extra 4200/- money to bank but then app was charging around 200 Rs. I am so angree after looking this on my first ever use of app.. I wish this gets resolved and I get my money reversed without extra charge.
Aryan Singh,Rated 1 stars out of five stars,01-Nov-19,My account has been disabled since last 20 days. It has an wallet balance of 41608 but then also I am not able to use it. I wrote around 3 to 4 mails to your team but not got an single response from your side. You call is not also been connected. For that purpose only I am giving 1 star. Resolve my issue than I am going to give 5 stars.
Himanshu Gupta,Rated 1 stars out of five stars,07-Nov-19,Not at all reliable. You pay your bill and forget your money. After few days you will get to know that bills are not paid and late payment charges are applied. You raised a complain over the app and they just refund your bill amount and close the ticket. They do not care for your late payment charge. They even do not acknowledge you that your payment was not made to merchant and they are refunding it back till time you do raise a concern and keep your money to them.
Pratik Revankar,Rated 1 stars out of five stars,28-Dec-19,"Worst experience & less likely to use it. Recharge says successful but it doesn't reflect on my account. Also, the need help section is helpless,it shows we'll look into the transaction but no updates yet. Wallet amount is untransferable to bank without KYC, if you can add money without KYC then why can't you add it back then without KYC? I would like to have a explanation for that. Won't recommend it, also soon to be uninstalled once I get my refund for the recharge."
Aliasgar Kapadia,Rated 1 stars out of five stars,19-Jan-20,Why my account has been disabled. You guys are not answering the call on customer care than why you have given the number.
HRISHAV CHOUDHARY,Rated 1 stars out of five stars,22-Jan-20,Worst app don't use for any kind of payment
Aayan Saikia,Rated 1 stars out of five stars,02-Feb-20,This is an fake app they don't have any costumer care number . Please don't dowland they don't provide any loan
Amit Kumar saha,Rated 5 stars out of five stars,19-Feb-20,"The best app, better than Paytm."
Santosh Chowdhury,Rated 1 stars out of five stars,11-Feb-20,Very bad experience with mobikwik. I ordered a gift card through mobikwik on 9th February but yet I am not received the gift card. My money was deducted from my account. They didn't delivered the gift card yet. They didn't reply yet after 3 days...rubbish aap experience.
Jeetu K,Rated 4 stars out of five stars,08-Mar-20,Really good experience to add money in the wallet and easily we can transfer money to the bank or we can shopping. Thanks for making this app.
OM GODARA,Rated 5 stars out of five stars,15-Mar-20,A greatest mobile money transfer app
Rizwan Shaikhu's,Rated 5 stars out of five stars,18-Mar-20,M very happy to use this product very nice awesome
saidul islam,Rated 1 stars out of five stars,09-Apr-20,"Worst.. always problem with refund. I tried to recharge my distv n it was unsucceful , balnce was deducted but till today they didn't refund..Don't use this app..#Paytm is the best"
Rashmi M P,Rated 1 stars out of five stars,12-Apr-20,This app is very bad I trying to contact the customer care number it's switched off and as well my amount as not yet been refunded and I got a message it's refunded and it's not yet initiated
S.MOHAMAD MANSOOR ALI,Rated 5 stars out of five stars,17-Apr-20,Nice app very use full...
Prashant Bangargi,Rated 5 stars out of five stars,26-Apr-20,"Perfect app, like it"
Shrawan Kumar Dalal,Rated 5 stars out of five stars,20-Jun-20,Very good payment app
Sahil bhagat ji,Rated 1 stars out of five stars,31-Oct-18,Totally waste app....it gives you a little change to use your cashback... otherwise 80-90 % of cashback will expired...u can convert 10 rs. Into your cash wallet...once a month...and the expiry date of cashback cutting is only 3 months...it means u can use of 30 rs. Of your cashback..and the other money...cut by the mobikwik
Amarjit Gupta,Rated 1 stars out of five stars,25-May-19,useless app....always money transfer gets pending and returns after a week.....today it seems to be in big bug....i transferred money at sometime and history shows 10 minutes slower timestamp for transaction.... everywhere in app show three types of history ...again my transfer issue again occurred i transferred it shows successful but no money is transferred.....and most important useless support team no call helpline......abhi bhi nahi sudhra
jaison jacob,Rated 1 stars out of five stars,12-Sep-19,This app is very bad for cash payments. I was recharged Rs 399 to my vodafone connection. Cash deducted from my bank account but the recharge not done. Complaint raised with mobikwik (ticket-12162737) resolution is that I should go to vodafone office and collect a written confirmation. And share to mobikwik for my money. How mobikwik can say recharge is succesful? My mobile is not yet recharged. Call vodafone care 198 for the confirmation if have any doubt. That should be appreciated.
Sujan,Rated 1 stars out of five stars,13-Dec-18,I have asked support to fix an issue last month. Still the issue persists..I am unable to use super cash while making insurance payment. It gets applied but when I click make payment it is not progressing... meanwhile most of my super cash expired...this app wastes my time...don't you guys have some responsibility?
vishal parmar,Rated 1 stars out of five stars,03-Jan-19,"The reason for me clicking not sure is that now I can add money but cant spend it on any thing, may I know the reason? This was the app for making most of my payments but now I cant, for one of the payments today is the last day and I am stuck. What is the problem in providing a solution here?"
Rishika Chakraborty,Rated 4 stars out of five stars,16-Nov-18,"It's almost o.k...i used to make payment via this app...I am an existing customer from a long time...but , till today, I never faced any problem or trouble.. Only one thing , to improve the app...they should be shown in more details in every aspect.... that's all...."
Sumit Bhatia,Rated 1 stars out of five stars,05-Nov-18,Really a pathetic App... Customer care services is also unresponsive.... Unable to connect.... I have added money to the wallet in order to pay that to someone though it got added but not able to transfer it to the person if kyc is required to make any transaction then why app allowed me to add money into it... Now my money is stuck in the app neither I be able to move back it to my account nor able to pay it to anyone.... Trying to call customer care from yesterday but no response..... Paytm is best.... They r fast ND provides response on time.
A Google user,Rated 1 stars out of five stars,11-Jun-19,It's worst app i am using this app since long time &it has option of boost loan i have tried tried for last few days but i am not getting always it's showing we could not verify uploaded documents i have updated my kyc &i have wrote a complaint ofmy problem in mobikwik help desk they told me to upload a document properly i have done many times what ever they have said but still it shows that we could not verify uploaded documents with other shared documents worst experience....as app it's ok
lalit info,Rated 1 stars out of five stars,07-Feb-19,"In digital payment platform this app is worst app i ever used,so many problems..when i am going for a payment its not support to do now the problem is u have to do e kyc when i am giving my adhaar details its again showing data doesn't match...Now i am going to uninstall this app the developers of this app go and eat all the supercash and sleep well....good byee..."
shekhar utkarsh,Rated 1 stars out of five stars,04-Dec-18,Added certain amount to make a transaction and then I was not allowed to complete the transaction saying that KYC is not completed. I was not even allowed to do the KYC as their in app KYC request doesnt work any more. They will allow you to add money to the wallet but then they will start fooling you around in the name of KYC. Seems to be a big legit Scam. Paytm is way better than this.
Satish Kumar,Rated 1 stars out of five stars,08-Mar-19,Very worst experience with this app especially with customer support here I can say that this app has the least possible or we can call it as nill customer support team. From the past 1 week around 50k has been blocked due to this app but there is no response or service for this mistake and on the other way they are saying that transaction is successful. They are not even bothering about customers.
Milan Jade,Rated 1 stars out of five stars,03-Apr-19,"its a worst app, dont transfer any money to this app, it asks for KYC thru Adhar, and u will get tired of reading some thing went wrong, you try to contact thru chat, it will say invalid ticket, it simply retain your money for their benefits, you try to recharge mobile, electricity bill, or DTH you will get only one answer, something went wrong"
Adarsh Yadav,Rated 1 stars out of five stars,26-Dec-18,"Worst app in Mobile wallet category. To transfer money into bank account or wallet or even to pay to merchant, KYC is madator(according to the government laws), but the update KYC section i s alway ""out of service"" it's very annoying.Also I have faced a remarkable number of issues in getting back the refund amounts over last 4 months."
Nigel Pinto,Rated 1 stars out of five stars,22-May-19,"pathetic process to upgrade the wallet via adhar card. Keeps giving an invalid captcha error. why is the uidai site disabled in the background? why are you continuously refreshing the captcha text? because of it the error is thrown! can you just allow the app to direct the user to the uidai site to get the details verified, instead of the popup window in the app?"
Pradeep kumar,Rated 1 stars out of five stars,22-Dec-18,one of the big stupid wallet app once the money is added to this account u cannot return back any ways not sure how RBI encourages such things holding money of a user hope they will resolve such issues by fixing those issues... 1 adding money will fail some times deducting the same from bank 2 the failed transaction will add the money lil later in to balance 3 this balance we cannot return back to bank or any other payment using balance alone cause of mobikiwik issue user has to face the lose
Chidambaram M,Rated 4 stars out of five stars,15-May-19,"The application is very smooth. It is well developed. The only problem is the limit on number of OTPs. If a transaction does not gets through in a couple of attempts, you may have to wait for a long time to get new OTP. I know OTP is not free but the waiting time should only be few minutes."
Chandankumar Biswal,Rated 2 stars out of five stars,31-May-19,I don't think that it's a usefull app for instant lone ... whenever I try to get instant lone it shows me that currently unavailable... we are working hard on this topic etc.. im irritating.. if someone needs money instantly then he can't able to get it on this app.... @mobikwik if you are showing that get instant 60 thousand lone in some time then why I can't able to get it... I'm disappointed really
Prakash Krishnamurthy,Rated 1 stars out of five stars,30-Jun-19,"Poor wallet, I recharged my wallet, but could not pay from the wallet. Only shows option to pay from bank account or credit card. Too bad. Super cash is also very tricky not much could be done with thousands of Supercash. Earning of Super cash is much easier, can't spend it. Transferring back to bank account invites lot of financial charges again. Fuel recharge applicable only on selected pumps, not in my commuting route atleast. Overall very disappointed with the wallet app."
rahul agnihotri,Rated 1 stars out of five stars,04-Jul-19,"I have taken loan from this app, after 6 month my 1 emi delayed, thats why they pulled my contacts details from my phone, and started calling to my contacts and one their executive said to my contacts that they have to pay for loan otherwise they will be considered as defaulter. when i talked to their executive she was very rude to me and she tried to mentally harass me."
Dipesh Singh,Rated 1 stars out of five stars,12-Jul-19,"i am not able to update my primary no. i contacted many times for support they did not even try to help me. when i change the primary no, with a another no. it shows that your no is new no is disabled. i linked all bank account to the new no. so i am not able to use upi or add money. same problem is solved within two days in paytm. i hope you my problem is solved by MobiKwik. i am still waiting."
GOPAL SRI VAISHNAVA,Rated 1 stars out of five stars,04-Jan-20,"Worst app, this app cheating to the customers. This app holds my money 11360 rupees in walle and unexpectedly blocked my account without any my permission. Don't install any one. If any using please uninstall this app. There is no customer service for this app. Mails also not responding."
Vishal 29,Rated 1 stars out of five stars,13-Jan-20,"Customer care is very unresponsive, their app doesn't work properly.... transactions don't go through easily. Gift card purchased thrice money gets deducted everytime but no gift card gets delivered. Very poorly built app with very poor customer support."
kumar vbt,Rated 4 stars out of five stars,20-Jan-20,They improved lot now . Only sometimes they cheat with supercash by changing or keeping its expiry . But better than before . Good and reliable way to transact.
yogesh sharma,Rated 1 stars out of five stars,30-Jan-20,Shem on you. Worst app. Very very bad customer support assistant. They never respond in time. Never solve any issue. Ticket no 13638247.
KIUKHUMONG T YIMCHUNGER,Rated 1 stars out of five stars,13-Feb-20,Why maxget more is disabled and shows to try after sometime ????
Subham choudhary,Rated 5 stars out of five stars,27-Feb-20,"There is a great application, if this house is your civil desire, you will get a loan from the burst."
Shivjanam Gupta,Rated 1 stars out of five stars,04-Mar-20,Enable new upi transaction allow far new user
Rajan Puri,Rated 5 stars out of five stars,22-Mar-20,Very Nice App So Fast Upi Payments
bhagwan t,Rated 5 stars out of five stars,28-Mar-20,Very fine....for all services....
Mazar Pathan,Rated 5 stars out of five stars,02-Apr-20,Very fast service Aap experience
Girish Shimpi,Rated 2 stars out of five stars,09-Apr-20,Not get money on signup I transfer money and get only 2rs cashback They not going in wallet
Rk Moto Vlogs,Rated 5 stars out of five stars,07-Apr-20,Awesome app awesome Cashback 😍
