User,Rating,Date,ReviewText
Davinder Kumar,Rated 5 stars out of five stars,18-Apr-20,Very useful and efficient app thnx for such a wonderful app it is helping me to pay thru home I just love it once again thank u very much to maker of this app keep it up everyone should use this
Javeed Mohammed,Rated 5 stars out of five stars,27-Jun-20,Very good and safe for Recharge and Bill payments
Sweet Utkarsh,Rated 1 stars out of five stars,31-May-20,I'm not able to use app it's not show in my mobile ...I downloaded again but problem is still same .
Vishwajit Vatsa,Rated 1 stars out of five stars,13-May-20,"With this update, torch flashes automatically on opening this application. The tourch closes once i close the paytm app."
Ashutosh Rai,Rated 5 stars out of five stars,22-May-20,"Best, it was very simple for any person who Online payment do the nice."
Rajesh Sawant,Rated 5 stars out of five stars,09-Jun-20,Very good and simple for use. I like it.
Kushagra Nayyar,Rated 1 stars out of five stars,07-Apr-20,Just stop changing the app one page at a time. If u want a redesign complete it before making it public.
RIZWAN 69,Rated 1 stars out of five stars,11-Apr-20,"i love to use this app,but is not working yet..that my mobile number do not verifying and what the solution for it?"
Priyeranjan GUPTA,Rated 5 stars out of five stars,22-Apr-20,Excellent app but some problem I face in DTH recharges. I think paytm will work on this early
SUVENDU MUKHERJEE,Rated 5 stars out of five stars,08-Apr-20,This application is really very good. It's very secure and trustful application. Everyone can use.
amol kulkarni,Rated 2 stars out of five stars,27-May-20,Some functions like gold are not even opening. Too bad. Too slow app.
Suresh Saini,Rated 2 stars out of five stars,12-Jun-20,Some time it process very slow when doing payment
Sonu Agroeya,Rated 5 stars out of five stars,15-May-20,Very well app. This is very help full in many work i.g recharge money transfer and many hlep.
Shein Kim,Rated 1 stars out of five stars,01-Jun-20,This was workin gud for me at first but suddenly they blocked my account n now I can't unblock it I tried like infinite times but nothing worth it im havin da worst experience rn this is trash....
Somnath Gonchaudhuri,Rated 5 stars out of five stars,14-Jun-20,Instant and safe transaction. I used it every emergency and even while travelling
Pramod Shastri,Rated 5 stars out of five stars,13-Apr-20,Very user friendly and convenient as also easy to use.. Keep it up
j.nithesh Kumar,Rated 2 stars out of five stars,10-Apr-20,I can't set a new password .each time it says password strength is average though the given criteria is fulfilled.plz help in this issue
phanindra gowthu,Rated 1 stars out of five stars,17-Apr-20,Worst app adding of beneficiary account is not possible since last three days customer support is worst 24*7 is not helpfull to me I couldn't find right information I need to talk to customer care executive
Joseph John,Rated 2 stars out of five stars,14-May-20,"Why don't you show Mobile no. in payment history ? If someone wants to cross check, which no. got the recharge ?? Make it please, it's required Paytm !!"
Krish De Crooze,Rated 5 stars out of five stars,11-Apr-20,everything is perfect.. but upi adhaar link has been always unable to connect.. can you fix it team?!
Subhash Chandra Saxena,Rated 5 stars out of five stars,18-Apr-20,So quick and safe. Particularly convenient in current lockdown times.
Deepak Mishra,Rated 4 stars out of five stars,10-Jun-20,Very useful app for many type of payments
Nagaraj Sreha,Rated 1 stars out of five stars,06-Jun-20,It's too complicated to use and also not linked my bank
Rdx Gaming,Rated 5 stars out of five stars,06-Jun-20,I have a nice experience. And this is better then airtel app. Very easy and nice portal paytm is using
Grocy Madhyamgram,Rated 1 stars out of five stars,24-Apr-20,"Very slow, asks to login again at final stage of payment."
Baljinder Singh,Rated 2 stars out of five stars,22-Jun-20,I'm very dissatisfied with this app sometimes i don't check my balance and no offer is available. Agar offer pure hi nhi karne hote to dete kyu ho i collect 2 stamps and then offer disappeared abhi date bhi expire nhi hui so disappointed.
Ananta Samanta,Rated 5 stars out of five stars,18-Apr-20,"Paytm our trusted and excellent app of India.Paytm gives upi translation, mobile recharge,bill payment,fastag, travel/movie tickets,Paytm mall and give us ""Paytm payments bank"" a secured banking platform."
P.K. Jha,Rated 1 stars out of five stars,18-Apr-20,The new updates are worsening the app day by day. Update stuck on 83% being on high speed wifi connection. Truely pathetic.
Death viber,Rated 1 stars out of five stars,03-May-20,Very good app for a few months Now when I recharge it says sorry for the inconvenience what is this
Raju_ Giri,Rated 1 stars out of five stars,27-Apr-20,Paytm features for wallet are very bad because Patym wallet added money limit decerese so I am unhappy.I want to add money unlimited from credit card without any charges.
Kailas T.R,Rated 4 stars out of five stars,25-Apr-20,Easy and fast way of money transfer and all kind of recharges
Stijo Augustine,Rated 5 stars out of five stars,29-Apr-20,"Can be trusted... always, quality performance, very effective and easy. Net snags are a worry though."
K Satish Kumar,Rated 1 stars out of five stars,28-May-20,"It's over a month, the membership for paytm first was not activated yet. Executives are not worthy for this job and unable to resolve the matter. If not then let the money to be refunded."
Sunil Arora,Rated 3 stars out of five stars,07-May-20,"Not able to update the app, downloading always gets stuck at 64%, any issues?"
Prakash Hansda,Rated 2 stars out of five stars,14-May-20,Now no more cash back offers. When i am using it first time Then come daily new cash back offers but now I don't get any offers
lucky Cheeka,Rated 1 stars out of five stars,20-May-20,Banking issue too much in this. Some time transation complete payment is not done . Also Refund will not given .
krishna kumar,Rated 5 stars out of five stars,12-May-20,Compare with other payment app paytm is very nice. thank you. but stil now I am not getting any cashback.
Arbaaz Shaikh,Rated 4 stars out of five stars,13-May-20,app is good 6 months ago no problems at all but one thing do too improve cashback is very little or limited.
Aditya Shukla,Rated 5 stars out of five stars,20-May-20,"This app makes payment method very easy, smooth and secure."
OP SniPeR GaMinG,Rated 2 stars out of five stars,24-May-20,App is so good but one problem is google play minimum reedem balance 110 when I do not buy gift card so descrease the google play gift card balnce ex. 50
Pankaj S,Rated 4 stars out of five stars,14-Jun-20,"I like this app,but about security it is not more favorable."
Ajay Badyker,Rated 5 stars out of five stars,08-Jun-20,very nice app provides you every banking facility you want.Easy to use.
Rudra Sharma,Rated 5 stars out of five stars,27-May-20,It's the first wallet app I used and most satisfying till now. No problems with this one.
Tomas Michael,Rated 3 stars out of five stars,28-Jun-20,"I have been using paytm occasionally for the past few years and there had been no issues. Yday, i transferred an amount of Rs 4 K to a vendor who says he doesn't use paytm for the past two years. His account is not credited nor is there any way to contact them (email/ live chat). All that there is is an ivrs facility which can be totally a nuisance at times."
mohit verma,Rated 5 stars out of five stars,10-Jun-20,Good for net banking this app very safe and satisfy for bill payment
Seema Ghildiyal,Rated 3 stars out of five stars,13-Jun-20,"One mistake is going on Axis bank name was wrongly mentioned as Axis bank ltd, so lots of people phone no can't able to link please correct it"
Surendar Rawat,Rated 5 stars out of five stars,11-Jun-20,This is the great app easily use and direactly deposit in your bank account
Shashi Sharma,Rated 5 stars out of five stars,06-Jun-20,Very good app for digital transaction...
A Google user,Rated 5 stars out of five stars,20-Jun-20,This is very good because when I was not having cash 💵then paytm help me to pay the money I had transfered money to the paytm and then quickly I paid the money
shivshankar Gupta,Rated 4 stars out of five stars,11-Jun-20,Thank you paytm by fixing the bug.Now it is very faster payment app than any others
Kapil Upadhyay,Rated 1 stars out of five stars,01-Jun-20,Now here is no option to add money using another dabit card. Very bad update
Anil Chauhan,Rated 5 stars out of five stars,07-May-20,"Wonderful experience, its very fast and easy to operate.. thanx"
Vatsal Verma,Rated 5 stars out of five stars,18-May-20,Best app for payment it is fast and easy i do not have any issues with this app
nayan saikia,Rated 5 stars out of five stars,22-May-20,"Super fast transaction app, Banking facility is super and very fast app."
AYUSH Dasgupta,Rated 4 stars out of five stars,03-Jun-20,Need more online offers ....to meet the expectations of consumers...
Sib Sankar Pal,Rated 1 stars out of five stars,03-Jun-20,After installing this app I'm not even change my password . Even try 3 times.
SANJAY RATHOD,Rated 5 stars out of five stars,26-Jun-20,"Easy to use, Trusted, Reliable, Excellent"
SONU KUMAR,Rated 5 stars out of five stars,28-Jun-20,Easy to use and most preferred.
Sharanya Srinivas,Rated 5 stars out of five stars,05-May-20,Am really very happy with upi transaction to one bank to another bank but new version is very slow
Lakshya Arya,Rated 1 stars out of five stars,24-May-20,"Worst experience ever, money was deducted from account under the name of Paytm First which I didn't activated. When contacted the customer support their representative cutted the call hearing the concern. Experience this customer service thrice. Then I massaged them on 24x7 chat where they are not bother to listen and just forwarding the auto reply again and again. Who ever also experience the same please report so no one further can be fooled."
Rathod Amisha,Rated 1 stars out of five stars,12-Jun-20,I'm unable to connect my facebook ac to my paytm now how i can tack my refund back and my app doesn't work properly sach disgusting app I'm not recommend this app to anyone such worst app fraud app😠😠😠😡😡😡
jostan saldanha,Rated 5 stars out of five stars,11-May-20,Awesome app ever...easy to make recharges quickly... lovely interface.. totally I like it I am happy to give 5 🌟 rating
Vinay.K Hebbar,Rated 1 stars out of five stars,23-May-20,instead of paying through payment its better to use BHIM which is more user. Now a days paytm is charging 2% for adding money.
sanjeev garg,Rated 1 stars out of five stars,23-Jun-20,Always failed to transact any transaction
Arvind Mahto,Rated 5 stars out of five stars,26-Jun-20,Very reliable app for utility bill payment
Rekha Yadav,Rated 5 stars out of five stars,06-Jun-20,Very happy to use this app and i loved it And also i had recommended it to many of my friends.....Awesome app.....👌👌👌👌
Aman Pandey,Rated 5 stars out of five stars,19-Apr-20,Nice app.. Very good money transfer and utility bill payment experience through paytm.
Gyandeep Srivastav,Rated 2 stars out of five stars,16-Apr-20,App is crashing again and again and very slow to load .
ABHISHEK KUMAR,Rated 1 stars out of five stars,18-May-20,"At starting all transfer free, then charge 2% and now 5%... The Worst app guy. Please use other app like phone pay , google pay . Becoz paytm charged money for transfer in your bank account.. and also bad for vendors,"
Rohit Singh,Rated 3 stars out of five stars,01-Jun-20,Why it's bank charge is 5% this app is all good but it is charging so much while transferring to another bank its so bad things I've faced
pramod kumar,Rated 1 stars out of five stars,16-Apr-20,Frequently ask to register is not good bcoz many other apps also using from different bank but not received reminder like Paytm.
K Singh,Rated 5 stars out of five stars,20-Jun-20,"Paytm is great toll plaza, payments money transfer all these work amazing thanks Paytm team."
Devansh Patel,Rated 1 stars out of five stars,01-Jun-20,The previous version was better at least you can see the rewards which you will have.
Technical Master,Rated 5 stars out of five stars,24-Jun-20,Best app for transfer money and for any purpose
AjAy TiwAri,Rated 5 stars out of five stars,25-Jun-20,Paytm is very good I like this app all facilities available in your pocket Paytm app are you like it
Sudeep Dantkale,Rated 4 stars out of five stars,21-Apr-20,Rs. 330/- had been debited for Fastag Toll Charges even though I have Local Monthly Pass. Edit: - Refund of Rs. 180/- received on 06-04-2020. Then I again raised complaint for refund of Balance Rs. 150/- on 07-04-2020 and 10-04-2020 which was received on 21-04-2020.
Raman Sehtia,Rated 4 stars out of five stars,23-May-20,I am using paytm app from last 4 years..Dnt know from sometime its always showing me updating to latest version..
Ranisreedhar Venny,Rated 1 stars out of five stars,11-Apr-20,"My cashback voucher has validity upto junu-16-2020... while redeem it shows ""it has been expired or not active yet"" Worst experience"
Nilabhro Roy,Rated 1 stars out of five stars,02-Jun-20,The may have made the UI better but destroyed the fluent user experience.
Albertson Welsley,Rated 5 stars out of five stars,13-Apr-20,"Awesome app,no lag, all organised easy to user n user friendly interface is good"
Parmod Soni,Rated 2 stars out of five stars,04-Jun-20,Useless cash back is given by paytm . Must cash back amount not voucher. These voucher totally waste.
Akhil k v,Rated 1 stars out of five stars,15-Apr-20,Not working properly. Older version was better than this.
KaUsTubH dHoTe,Rated 1 stars out of five stars,17-Apr-20,Cashback offers are very less now a days ..... Bring back the option to scan by clicking on album icon
Chandrapal Gupta,Rated 1 stars out of five stars,30-Apr-20,"I'm trying to complete my kyc but not able to complete, paytm all KYC points are not responding. Even I'm trying to complete, it's showing error from last 10 days. And due that I'm not able to complete my transaction."
Arun Venkat,Rated 4 stars out of five stars,01-May-20,it is very useful app to all banking But I can't able to open savings account Why you ask Pan card for opening account
Varun M,Rated 1 stars out of five stars,15-May-20,The utter non user-friendly app for payment when you are standing the the que and wants to make payment in hurry ...
Jishkel Prodhan,Rated 5 stars out of five stars,17-May-20,It's very easy to use and helping in trouble. Very good experience with Paytm.
Michael Bevan,Rated 1 stars out of five stars,26-May-20,Worst app!! Lots of jitters in getting KYC verification. Can't be completed in our life time.
Mukesh Chand,Rated 5 stars out of five stars,17-Jun-20,Every paymet is easily and fastest through the app
Technical Shivam,Rated 5 stars out of five stars,03-Jun-20,This application is very easy to use and pay aa payment to others
Vasant Prajapati,Rated 4 stars out of five stars,27-May-20,"Nice app. i am very happy to use this app.electricity bill,phone and dth recharge ,money tranfer done easy with this app"
mradul kumar,Rated 5 stars out of five stars,25-May-20,Easy to use and fast payment and secure payment.
HARSH RAUT,Rated 5 stars out of five stars,28-May-20,This app is a very useful and time saving and good for onlinw transaction and save you money of traveling 🥰🥰
RAKESH PARMAR,Rated 1 stars out of five stars,25-May-20,Very poor exceperience every time gets loads and very slow app...i made hige number of transaction but i think i should uninstall this app soon
AAMIR ALI,Rated 5 stars out of five stars,08-May-20,This app is very useful.and great service. Mobile Dth and other transaction very fast Process. Very good app.
ashish kumar,Rated 4 stars out of five stars,28-Apr-20,The app is getting heavier......smooth and fast payment can't be done with this version
Aindrila Hati,Rated 1 stars out of five stars,31-May-20,"Bad app, delivery not available as this app didn't send me otp and taken my money away. The package came and due to no otp been given by paytm the package got stucked. Not even been cancelled . I lost my money. Bad app. Totally worthless."
sawmya,Rated 1 stars out of five stars,11-Jun-20,This app sucks evey time when u pay online or offline it should not happening in the past
Gaurav Prasade,Rated 5 stars out of five stars,10-May-20,Excellent services. One stop solution for all payment activities. Best reach in terms of vendor's acceptability.
SURAJIT SINHA,Rated 5 stars out of five stars,11-Jun-20,This is very good for anything of banking purpose for everyone who want something easy and secure
OFFBEAT BAR & COCKTAILS,Rated 1 stars out of five stars,22-May-20,"Worst app u can't use ur own money,After downloading indirectly with Ur register mobile number with bank they add too patym And when account is linked ask for debit card for make UPI PIN WHY DONT U ASK CARD DETAILS FIRST AFTER DOWNLOAD AND BEFORE RECEIVING ANY MONEY??????? HELPLESS APP!!!! DONT HAVE OPTION FOR CARDLESS PEOPLE. But still I give u Five star rating for making more people Fool."
Sudhanshu Purohit,Rated 3 stars out of five stars,18-May-20,This app is not all working on wifi. How can I raise a complain over there if it doesn't work.
Sonika Srivastava,Rated 5 stars out of five stars,27-May-20,Very fast and safe transactions. Immediate refund if transaction isn't processed due to any reason
Khushi Shah,Rated 4 stars out of five stars,20-Apr-20,Thx to 24×7 service as my problem was solved but i hope in future it never log me out again and again & have better other way for security
AMAR DAS RATHORE,Rated 1 stars out of five stars,21-Apr-20,Unable to login. It shows location permission error. I don't know what to do.
Varun Goel,Rated 5 stars out of five stars,17-May-20,Great app for online payments. Just one recommendation: Add a pin for Paytm Wallet Transactions.
Mohan P,Rated 1 stars out of five stars,19-May-20,"Couldn't use instant KYC option using adhar number, it shows error message ""try again after sometime"".if that option doesn't work, why do you even provide it?"
Owais Yosuf,Rated 1 stars out of five stars,21-Jun-20,They charged me twice for yearly debit card charges as I deactivated my debit card after getting charged first time. They cheat with me. They didn't even refund my amount which they charged extra. I want my refund of ₹ 150/- for unfair charge.
GAURAV PORIYA,Rated 5 stars out of five stars,12-May-20,Nice Application But 1 issue with it That was is when we starting this app Then we want to full KYC it but We have many bugs and issues
MANISH R. MAURYA,Rated 1 stars out of five stars,12-Apr-20,"Why u r not allowing to pay my CREDIT CARD bill, not proceding after clicking on proceed button. Earlier it used to happen easily but now it is not"
Vinod Bhosale,Rated 1 stars out of five stars,05-May-20,"Very bad wallet & Extra charges are placed in the wallet without any information.Therefore, Paytm wallet should not be used."
Dhananjay Kulthe,Rated 5 stars out of five stars,27-May-20,Very easy way of paying bills and recharges. Very loving it
Akshay Patil,Rated 1 stars out of five stars,11-Apr-20,Now why such applications need to access for gps . U have to do online money transaction only . So why u need location access?
Jay Odedra,Rated 5 stars out of five stars,23-Apr-20,"Awesome application for shopping, money transfer,etc."
Honey Jain,Rated 5 stars out of five stars,06-Jun-20,it's very easy and convenient i like this experience of payment.
Shujathali Irfan,Rated 5 stars out of five stars,17-Apr-20,Nice app to use and very convenient to navigate around with lot of features it stand out among other apps
Vinit Hariya,Rated 1 stars out of five stars,24-Apr-20,Pathetic app... Dont provide refund of tickets on time should avoid for INdian railway ticketing Unable to raise issue in app it's not working
Ramakanta Mohapatra,Rated 4 stars out of five stars,30-Apr-20,I love this app. I can easily do all my online payment with it. 😀😁😄😄
Yadav Boy,Rated 5 stars out of five stars,09-Apr-20,The new update of 9 April 2020 is excellent Now it's very smooth and user friendly..
Suraj Kumar Diwan,Rated 5 stars out of five stars,28-May-20,"Good interface & Convenient Services Your Paytm Payments Bank Is Awesome Banking Ever , Digital Transactions & Money Transfer Facilities, digital and Physical debit Card is Good & Efficiently Working & Recharge Your Paytm wallet anytime ....."
Kartik Sharma,Rated 5 stars out of five stars,20-Apr-20,Best application for monetary transactions so far! I really can't ask for more
deepak bande,Rated 5 stars out of five stars,13-Apr-20,Good and instant payment app. I am impressed with services of paytm.
Nandji Pandey,Rated 3 stars out of five stars,21-Apr-20,After this update the app become too much crash .while opening the app sometimes the app gone close
SUKHEN MONDAL,Rated 1 stars out of five stars,08-Jun-20,Add money not available for all debit card 😠😠😠
prasanna kumar,Rated 1 stars out of five stars,22-Jun-20,Paytm first games Totaly waste app Pan details not linked Withdrawal not posible
Deepak Yadav,Rated 4 stars out of five stars,27-Apr-20,Not getting cashback but enjoy using in Lockdown days. Please also add Bharat Gas Booking and payment option.
Ved Pratap,Rated 5 stars out of five stars,17-Jun-20,This is awesome app for payment and more thing
Simran Singh,Rated 4 stars out of five stars,29-Apr-20,"Fix some minor bugs during transictions, otherwise superb app for online money payment"
shynu sivarajan,Rated 1 stars out of five stars,30-Apr-20,No NetBanking options. Cannot add money in Paytm wallet because there is no NetBanking. Hence this app becomes useless for me
Sumit Godhe,Rated 5 stars out of five stars,02-May-20,"Fast and secure payment app for all your recharges, tickets and shopping"
fun tooz - Hindi,Rated 1 stars out of five stars,13-May-20,I recharged my mobile (Vodafone) today once.but from my bank account it has deducted money 2 times though I have recharged 1 time. I have losty money ₹399 I want my money back.
monika vaish,Rated 3 stars out of five stars,25-May-20,Very useful & helpful app... Special when u not carrying money in ur pocket.. Easy to use
Paresh Zodge,Rated 5 stars out of five stars,20-May-20,"Easy to use, simplified payment process, very sorted app"
sv manoj Varma,Rated 5 stars out of five stars,16-May-20,Very user friendly interface and always runs smooth.
Enamul Haque,Rated 1 stars out of five stars,17-May-20,This app is getting crash all time . It's completely wasting my time. So developer do one thing take this app inside .... please fill suitable word as per your desire . This app completely sucks .. there are lot of more efficient app on this platform .. #TMKB
Ram Kanshi,Rated 5 stars out of five stars,10-Jun-20,Of late it has ceased to be user friendly.
Pushpendra Sharma Ps,Rated 5 stars out of five stars,13-Jun-20,This is a perfect app for online money transfers or receiver
Gopal Singh,Rated 4 stars out of five stars,23-Jun-20,Very nice and easy to recharge
Kaushal Shah,Rated 5 stars out of five stars,12-Jun-20,Its very helpful app for all type of bills pay
JITENDRA CHOUHAN Jajiwal,Rated 3 stars out of five stars,24-Apr-20,Paytm application is good but it not give any cashback during mobile recharge and other utilities bill payments
Shortcut 2,Rated 5 stars out of five stars,19-Jun-20,good for money transfer for any situation.
diiv yahh,Rated 2 stars out of five stars,23-May-20,"Everytime I try to recharge a number, it shows sorry for inconvenience. What is wrong with my paytm"
Darshan Dhillon,Rated 5 stars out of five stars,26-Apr-20,"good , it's easy for payment This is very helpful and useful app For online payment."
subhadwip routh,Rated 5 stars out of five stars,07-May-20,Best app for online payment..And this is the best app for money transfer from bank to bank......I like this app very much....plzzz install this app everyone...
Kamlesh Gujarati,Rated 5 stars out of five stars,14-May-20,This is the best app for payment. It helps in making life easy and hassle free
sharif hussain,Rated 1 stars out of five stars,16-May-20,I have been complaining about money pending in the app! My money got stuck and I messaged again and again but did not receive the money.
Abid Ahmad,Rated 5 stars out of five stars,18-May-20,Outstanding app but....i lost my old paytm number..i update new phone but my savings account is showing old phone number...
sunil sheth,Rated 3 stars out of five stars,05-Jun-20,why my added new card not showing even after debiting 1 re twice
Abhishek Das,Rated 5 stars out of five stars,24-Jun-20,Smooth to operate with easy interface
Chetan Singh,Rated 1 stars out of five stars,17-May-20,When I try to pay my phones flashlight starts automatically and does not stop till i restart my phone.
Gowhar Farooq,Rated 1 stars out of five stars,30-May-20,there is no bill payment and recharge option for jammu and kashmir i will be thankful if there is a bill payment options available for jammu and kashmir
pari hmar,Rated 5 stars out of five stars,21-Apr-20,Great loved it... would loved it more if it offer more hotel discount in our region
subhash yadav,Rated 5 stars out of five stars,18-Apr-20,This app is so easy to recharge any device and helpful to order any food or accessories
Soma Yaji,Rated 5 stars out of five stars,18-May-20,Power bills payments are very very simple and made easy.
Subrat Kumar panda,Rated 3 stars out of five stars,23-May-20,Unable to upgrade KYC through OTP. Kindly check whether this option is working ???
Dhruba is Live,Rated 5 stars out of five stars,31-May-20,Very good app for us.I am using it for a long time.I realy satisfie with with. Thanks paytm.
phoenix gaming,Rated 1 stars out of five stars,05-Jun-20,I have a problem and the problem is that my bank account is not being able to get linked to paytm please try and fix this problem
bhagyadhar parida,Rated 5 stars out of five stars,24-May-20,My fav 😍💕 application... Very speed and very first drive this application... Always helped me paytm.... Thank you so much paytm
Bhim Singh,Rated 1 stars out of five stars,09-Jun-20,Bad new features not add money from any debit card
Zulfikar Ali Khan,Rated 5 stars out of five stars,14-Apr-20,It is very useful app..and also it get easy to send or to do any transaction..
khilesh sahu,Rated 5 stars out of five stars,08-May-20,"No need to have any other pay app if you have paytm wallet in your mobile, its very easy to use and u will find everything here, thanks paytm"
Aiswaryam,Rated 5 stars out of five stars,08-Apr-20,Good app for all use only problem is sometimes took long time to open even in 4G
Asha Yadav,Rated 1 stars out of five stars,10-May-20,"Hi.. Please help.. I had buy COVID 19 insurance Policy from your platform and received the policy copy but in that my registered address, dob etc are not/incorrectly mentioned. I had written mail however yet to receive reply.. I am worried.. I don't know whether policy is genuine or some kind of fraud happened with me."
Siva Kss,Rated 1 stars out of five stars,06-May-20,Why Paytm forcing to link bank account to add to payment. Why internet banking add option removed. Time to change.
Sumi Das,Rated 5 stars out of five stars,05-May-20,This app is amazing.. Very fast recharging without any problems.. 😊
Sumit Mehra,Rated 2 stars out of five stars,18-May-20,The application does not give any cashback. Now other applications give too much cashback
Samar Rai,Rated 1 stars out of five stars,28-May-20,Everything is nice but app is not smooth like other payment apps out there i like phone pe it have simple interference
PUTTA LAASYA,Rated 5 stars out of five stars,08-Apr-20,Fully secured app. It is working wonderfully. I like it very much.
ujwala dangarikar,Rated 1 stars out of five stars,11-Apr-20,Horrible. They ask to complete the KYC and then their app just cannot handle it. Logs off everytime.
Sadik,Rated 4 stars out of five stars,12-Apr-20,I have recharged my sundth during lockdown easily using paytm .this app is very helpful.
abdul quadir khan,Rated 1 stars out of five stars,14-May-20,New updates takes too much time to make transaction from wallet.
Hrithik Vishnu,Rated 4 stars out of five stars,08-Apr-20,"While updating, it takes so much time. Showing notification randomly while updating."
Prasant Kumar Sahoo,Rated 4 stars out of five stars,15-Apr-20,Excellent application but kyc verification using adhar card could not get successful for me. Again it should accept foreign currency.
Manggou Kipgen,Rated 2 stars out of five stars,18-Apr-20,Good apps but I cannot link with my bank and cannot update kyc. I hope you may solve it
Deepesh pandey,Rated 3 stars out of five stars,08-May-20,Whenever i enable the fingerprint scanner in the bank it shows enter your code after entering it shows the same thing again i have tried several time bt it shows enter the code.what to do please tell.
Dhananjay prajapati,Rated 1 stars out of five stars,17-Apr-20,8.9.2v is very very low performens. Old version is also good.
Anamika Mandal,Rated 5 stars out of five stars,22-Apr-20,Very user friendly that makes cashless transaction really easy!
Narendra Saini,Rated 3 stars out of five stars,09-May-20,This app is not working properly. Previous version is better as compared to latest version.
Vivek Tomar,Rated 5 stars out of five stars,03-May-20,This is a very good app for payment and it is so useful and trusted
Mohit Oberoi,Rated 1 stars out of five stars,10-May-20,I am trying to update my KYC but as soon as I enter my aadhar details and press entre the app logs off on its own. I have tried several times please let me know if you can sort this out otherwise I will uninstall this app
Arun chaudhary,Rated 1 stars out of five stars,14-May-20,Pleass fix bugs in this app because when i try to make payment then its slow responce and when i scan QR code please improve it
KARTHII YO,Rated 5 stars out of five stars,19-May-20,Best application for quick recharges fast and as far as secure...loved the experience with #patym
Indian College of Network Marketing,Rated 1 stars out of five stars,24-May-20,"Very worst app ever. At past, the kyc is verified through pan card. And today and giving customer to kyc through pan card. Dont install it. I am unistalling this. 👎👎"
Kulbhushan Tiwari,Rated 5 stars out of five stars,29-May-20,"It used to be such a great app. Verry usefully aap for online pay , safe and secure payments"
Hitesh Solanki,Rated 5 stars out of five stars,07-Jun-20,"Excellent... Everything is possible right from paying any bills, insurance to buying..."
Harshith M.P,Rated 5 stars out of five stars,29-May-20,Using since Paytm was just a website for recharging mobile. Still using. Love it.
Mahesh Shinde,Rated 4 stars out of five stars,06-Jun-20,Dear PAYTM please enable the function that add beneficiary automatically while sending money.
Shubham Damkondwar,Rated 2 stars out of five stars,08-Jun-20,It is getting to slow since last update do something
A Google user,Rated 1 stars out of five stars,18-Jun-20,Too much ads and latest user interface sucks
Aman Pal,Rated 1 stars out of five stars,08-Apr-20,"I can't Do the upi transaction.... whenever I tried to send money via upi to some , after enter the upi pin it returns to the back page....fix this problem as soon as you can .. please"
PRAVEEN KUMAR,Rated 5 stars out of five stars,21-May-20,"amazing app it's helps me easily pay bills,got exciting reward ,book movie tickets and more facilities"
Jayprakash Gupta,Rated 4 stars out of five stars,30-Apr-20,Nice features and facilities trying to merge customer purchases at single point of contact via app
Dip Saha,Rated 1 stars out of five stars,08-Apr-20,"I am using paytm upi. I am making payments, checking balance.. But whenever someone select my number on upi page it shows that i am not using paytm upi. I asked for help at 24x7 twice and they have failed to help me on this."
kiran iyer,Rated 1 stars out of five stars,19-May-20,Its always shows an error that app suddenly stopped. Paytm has lost its charm.
Amrutha S,Rated 1 stars out of five stars,20-May-20,It has to be updated daily. That's too bad. Idiotic process. You should avoid this. It's a good app. But bad experience. Won't work properly.
Nikhil magare worldstar,Rated 1 stars out of five stars,09-Jun-20,"I was uinstall paytm today because i was every day use paytm and last 3 month my trasaction above 3 lacs. And am not eligible for paytm postpaid because of they said only eligible for active customer,is this joke?. Really disappointed thier services."
sathya krishna,Rated 5 stars out of five stars,29-May-20,From the day I have started using Paytm never turned back. Congratulations
Susanta Kar,Rated 1 stars out of five stars,16-Jun-20,Add money option using debit card is not in paytm.
Shivnath Kumar,Rated 5 stars out of five stars,03-May-20,Easy to use and well secure for digital transaction.
Ramesh Sharma,Rated 5 stars out of five stars,22-May-20,Excellent app. Very fast payment. Good work by app developer
Aman shrivastava,Rated 1 stars out of five stars,02-Jun-20,Has Paytm stopped support from Android 5.1 ? I am unable to dowload it since last factory reset on my Lenovo vibe P1ma40.
Sandeep Singh,Rated 5 stars out of five stars,03-Jun-20,Good for money transfer and recharge but wrost for shopping lot of product quality is not setisfied. We purchased rain coat from the site but that was useless due to poor quality of product
ajay ajju,Rated 4 stars out of five stars,08-May-20,Best app for payments but some times qr code creating little bit of problems otherwise very good app
Alpesh Mamulkar,Rated 1 stars out of five stars,10-Jun-20,no transaction count for offers very poor service.There is no section where you can chat or call for your cashback related queries till now
Aryan Kaushal,Rated 5 stars out of five stars,25-Apr-20,I love this app and this is best app for paying money or recharge and pay bill thanks for this app it is easy to use and good services avalablie in this app and good for online shopping
ashish kumar,Rated 3 stars out of five stars,25-Jun-20,On upi payment it is taking long time and sometimes it is cancel.
Vindhya Singh,Rated 1 stars out of five stars,18-Jun-20,Not working on redmi note 8 pro just loader going on while doing electricity bill pay
venky venkatesh,Rated 4 stars out of five stars,04-Jun-20,Its very simple and very easy process... i loved it
Dileep Singh,Rated 4 stars out of five stars,20-Jun-20,Very Good Application but very slow application
Nitin Yadav,Rated 2 stars out of five stars,26-May-20,"Not able to update app, update stuck at 95% and after sometime it got failed, please check some issue with update package"
karan medico,Rated 1 stars out of five stars,01-Jun-20,Processing very slow... Mobile hang.. & app data size very very high....
